Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Satisfaction_Score,Feedback_Comments,Likelihood_to_Recommend
4100,399,2023-06-20 19:00:00,1549.0,Loan Payment,4.0,Good service,8
4100,399,2023-06-20 19:00:00,1549.0,Loan Payment,3.0,Very satisfied,8
4100,399,2023-06-20 19:00:00,1549.0,Loan Payment,5.0,Excellent,1
4100,399,2023-06-20 19:00:00,1549.0,Loan Payment,4.0,Very satisfied,8
4100,399,2023-06-20 19:00:00,1549.0,Loan Payment,2.0,Very satisfied,8
4100,399,2023-06-20 19:00:00,1549.0,Loan Payment,5.0,Good service,10
4100,399,2023-06-20 19:00:00,1549.0,Loan Payment,8.0,Good service,2
4100,399,2023-06-20 19:00:00,1549.0,Loan Payment,7.0,Needs improvement,1
4101,128,2023-06-20 20:00:00,1909.0,Investment,5.0,Needs improvement,2
4101,128,2023-06-20 20:00:00,1909.0,Investment,1.0,Needs improvement,2
4101,128,2023-06-20 20:00:00,1909.0,Investment,6.0,Unsatisfactory,10
4101,128,2023-06-20 20:00:00,1909.0,Investment,6.0,Very satisfied,3
4101,128,2023-06-20 20:00:00,1909.0,Investment,4.0,Very satisfied,6
4102,337,2023-06-20 21:00:00,2954.0,Purchase,4.0,Good service,2
4102,337,2023-06-20 21:00:00,2954.0,Purchase,4.0,Unsatisfactory,7
4102,337,2023-06-20 21:00:00,2954.0,Purchase,7.0,Unsatisfactory,5
4103,482,2023-06-20 22:00:00,4967.0,Bill Payment,1.0,Unsatisfactory,10
4103,482,2023-06-20 22:00:00,4967.0,Bill Payment,9.0,Needs improvement,2
4103,482,2023-06-20 22:00:00,4967.0,Bill Payment,6.0,Good service,3
4103,482,2023-06-20 22:00:00,4967.0,Bill Payment,5.0,Very satisfied,2
4104,721,2023-06-20 23:00:00,3254.0,Purchase,4.0,Good service,3
4104,721,2023-06-20 23:00:00,3254.0,Purchase,5.0,Good service,1
4104,721,2023-06-20 23:00:00,3254.0,Purchase,8.0,Needs improvement,1
4104,721,2023-06-20 23:00:00,3254.0,Purchase,6.0,Good service,6
4104,721,2023-06-20 23:00:00,3254.0,Purchase,6.0,Good service,3
4105,948,2023-06-21 00:00:00,524.0,Loan Payment,6.0,Unsatisfactory,6
4105,948,2023-06-21 00:00:00,524.0,Loan Payment,1.0,Good service,10
4105,948,2023-06-21 00:00:00,524.0,Loan Payment,10.0,Unsatisfactory,4
4105,948,2023-06-21 00:00:00,524.0,Loan Payment,7.0,Needs improvement,4
4105,948,2023-06-21 00:00:00,524.0,Loan Payment,10.0,Very satisfied,9
4106,186,2023-06-21 01:00:00,1601.0,Purchase,7.0,Needs improvement,3
4106,186,2023-06-21 01:00:00,1601.0,Purchase,5.0,Good service,9
4106,186,2023-06-21 01:00:00,1601.0,Purchase,1.0,Very satisfied,8
4106,186,2023-06-21 01:00:00,1601.0,Purchase,3.0,Needs improvement,9
4107,169,2023-06-21 02:00:00,93.0,Purchase,7.0,Good service,2
4107,169,2023-06-21 02:00:00,93.0,Purchase,2.0,Unsatisfactory,2
4107,169,2023-06-21 02:00:00,93.0,Purchase,5.0,Very satisfied,3
4107,169,2023-06-21 02:00:00,93.0,Purchase,5.0,Needs improvement,5
4107,169,2023-06-21 02:00:00,93.0,Purchase,4.0,Needs improvement,3
4108,684,2023-06-21 03:00:00,3752.0,Bill Payment,5.0,Very satisfied,5
4108,684,2023-06-21 03:00:00,3752.0,Bill Payment,9.0,Good service,1
4108,684,2023-06-21 03:00:00,3752.0,Bill Payment,4.0,Unsatisfactory,6
4108,684,2023-06-21 03:00:00,3752.0,Bill Payment,7.0,Very satisfied,3
4109,260,2023-06-21 04:00:00,4903.0,Purchase,3.0,Good service,1
4109,260,2023-06-21 04:00:00,4903.0,Purchase,3.0,Excellent,5
4109,260,2023-06-21 04:00:00,4903.0,Purchase,9.0,Very satisfied,7
4109,260,2023-06-21 04:00:00,4903.0,Purchase,10.0,Unsatisfactory,2
4109,260,2023-06-21 04:00:00,4903.0,Purchase,10.0,Good service,5
4110,717,2023-06-21 05:00:00,2137.0,Purchase,2.0,Very satisfied,9
4110,717,2023-06-21 05:00:00,2137.0,Purchase,5.0,Good service,7
4110,717,2023-06-21 05:00:00,2137.0,Purchase,9.0,Unsatisfactory,5
4110,717,2023-06-21 05:00:00,2137.0,Purchase,1.0,Good service,4
4110,717,2023-06-21 05:00:00,2137.0,Purchase,4.0,Good service,8
4110,717,2023-06-21 05:00:00,2137.0,Purchase,5.0,Needs improvement,5
4110,717,2023-06-21 05:00:00,2137.0,Purchase,2.0,Very satisfied,6
4110,717,2023-06-21 05:00:00,2137.0,Purchase,10.0,Good service,6
4111,964,2023-06-21 06:00:00,1611.0,Bill Payment,6.0,Very satisfied,4
4111,964,2023-06-21 06:00:00,1611.0,Bill Payment,6.0,Unsatisfactory,6
4112,647,2023-06-21 07:00:00,4627.0,Loan Payment,10.0,Very satisfied,5
4112,647,2023-06-21 07:00:00,4627.0,Loan Payment,1.0,Needs improvement,10
4113,558,2023-06-21 08:00:00,1232.0,Investment,1.0,Good service,1
4113,558,2023-06-21 08:00:00,1232.0,Investment,10.0,Needs improvement,2
4113,558,2023-06-21 08:00:00,1232.0,Investment,4.0,Very satisfied,8
4113,558,2023-06-21 08:00:00,1232.0,Investment,10.0,Needs improvement,6
4113,558,2023-06-21 08:00:00,1232.0,Investment,7.0,Very satisfied,10
4114,507,2023-06-21 09:00:00,4339.0,Purchase,8.0,Needs improvement,10
4114,507,2023-06-21 09:00:00,4339.0,Purchase,1.0,Excellent,4
4114,507,2023-06-21 09:00:00,4339.0,Purchase,4.0,Good service,10
4115,521,2023-06-21 10:00:00,1852.0,Bill Payment,7.0,Good service,10
4115,521,2023-06-21 10:00:00,1852.0,Bill Payment,6.0,Unsatisfactory,9
4115,521,2023-06-21 10:00:00,1852.0,Bill Payment,4.0,Good service,7
4115,521,2023-06-21 10:00:00,1852.0,Bill Payment,6.0,Needs improvement,7
4116,471,2023-06-21 11:00:00,2301.0,Purchase,6.0,Needs improvement,8
4116,471,2023-06-21 11:00:00,2301.0,Purchase,1.0,Good service,8
4116,471,2023-06-21 11:00:00,2301.0,Purchase,7.0,Excellent,5
4116,471,2023-06-21 11:00:00,2301.0,Purchase,2.0,Needs improvement,1
4116,471,2023-06-21 11:00:00,2301.0,Purchase,2.0,Unsatisfactory,1
4116,471,2023-06-21 11:00:00,2301.0,Purchase,6.0,Very satisfied,1
4116,471,2023-06-21 11:00:00,2301.0,Purchase,7.0,Very satisfied,2
4117,161,2023-06-21 12:00:00,1599.0,Loan Payment,5.0,Good service,2
4117,161,2023-06-21 12:00:00,1599.0,Loan Payment,9.0,Excellent,5
4117,161,2023-06-21 12:00:00,1599.0,Loan Payment,2.0,Very satisfied,10
4117,161,2023-06-21 12:00:00,1599.0,Loan Payment,9.0,Unsatisfactory,2
4117,161,2023-06-21 12:00:00,1599.0,Loan Payment,9.0,Unsatisfactory,6
4117,161,2023-06-21 12:00:00,1599.0,Loan Payment,9.0,Good service,3
4118,289,2023-06-21 13:00:00,2906.0,Loan Payment,9.0,Good service,1
4118,289,2023-06-21 13:00:00,2906.0,Loan Payment,10.0,Good service,8
4118,289,2023-06-21 13:00:00,2906.0,Loan Payment,4.0,Good service,10
4118,289,2023-06-21 13:00:00,2906.0,Loan Payment,10.0,Very satisfied,10
4118,289,2023-06-21 13:00:00,2906.0,Loan Payment,9.0,Good service,5
4118,289,2023-06-21 13:00:00,2906.0,Loan Payment,4.0,Unsatisfactory,3
4118,289,2023-06-21 13:00:00,2906.0,Loan Payment,9.0,Very satisfied,6
4119,340,2023-06-21 14:00:00,4498.0,Bill Payment,5.0,Good service,9
4119,340,2023-06-21 14:00:00,4498.0,Bill Payment,5.0,Very satisfied,4
4119,340,2023-06-21 14:00:00,4498.0,Bill Payment,9.0,Good service,10
4119,340,2023-06-21 14:00:00,4498.0,Bill Payment,8.0,Unsatisfactory,3
4119,340,2023-06-21 14:00:00,4498.0,Bill Payment,8.0,Unsatisfactory,7
4120,900,2023-06-21 15:00:00,18.0,Investment,6.0,Needs improvement,4
4120,900,2023-06-21 15:00:00,18.0,Investment,4.0,Very satisfied,4
4120,900,2023-06-21 15:00:00,18.0,Investment,7.0,Needs improvement,4
4120,900,2023-06-21 15:00:00,18.0,Investment,10.0,Unsatisfactory,5
4120,900,2023-06-21 15:00:00,18.0,Investment,5.0,Unsatisfactory,5
4121,833,2023-06-21 16:00:00,4718.0,Investment,2.0,Very satisfied,8
4121,833,2023-06-21 16:00:00,4718.0,Investment,2.0,Needs improvement,5
4121,833,2023-06-21 16:00:00,4718.0,Investment,7.0,Good service,2
4121,833,2023-06-21 16:00:00,4718.0,Investment,5.0,Very satisfied,10
4121,833,2023-06-21 16:00:00,4718.0,Investment,6.0,Good service,1
4122,502,2023-06-21 17:00:00,724.0,Purchase,3.0,Good service,6
4122,502,2023-06-21 17:00:00,724.0,Purchase,6.0,Very satisfied,7
4122,502,2023-06-21 17:00:00,724.0,Purchase,9.0,Unsatisfactory,4
4122,502,2023-06-21 17:00:00,724.0,Purchase,2.0,Good service,8
4123,106,2023-06-21 18:00:00,1937.0,Bill Payment,1.0,Excellent,7
4123,106,2023-06-21 18:00:00,1937.0,Bill Payment,6.0,Unsatisfactory,1
4123,106,2023-06-21 18:00:00,1937.0,Bill Payment,7.0,Unsatisfactory,6
4123,106,2023-06-21 18:00:00,1937.0,Bill Payment,2.0,Unsatisfactory,8
4123,106,2023-06-21 18:00:00,1937.0,Bill Payment,5.0,Good service,9
4123,106,2023-06-21 18:00:00,1937.0,Bill Payment,8.0,Good service,4
4123,106,2023-06-21 18:00:00,1937.0,Bill Payment,8.0,Good service,2
4123,106,2023-06-21 18:00:00,1937.0,Bill Payment,1.0,Very satisfied,2
4123,106,2023-06-21 18:00:00,1937.0,Bill Payment,9.0,Unsatisfactory,1
4123,106,2023-06-21 18:00:00,1937.0,Bill Payment,9.0,Very satisfied,1
4123,106,2023-06-21 18:00:00,1937.0,Bill Payment,3.0,Good service,8
4124,802,2023-06-21 19:00:00,119.0,Investment,5.0,Needs improvement,7
4124,802,2023-06-21 19:00:00,119.0,Investment,8.0,Unsatisfactory,2
4124,802,2023-06-21 19:00:00,119.0,Investment,4.0,Excellent,8
4124,802,2023-06-21 19:00:00,119.0,Investment,10.0,Unsatisfactory,9
4125,475,2023-06-21 20:00:00,4939.0,Loan Payment,6.0,Very satisfied,5
4125,475,2023-06-21 20:00:00,4939.0,Loan Payment,10.0,Good service,9
4125,475,2023-06-21 20:00:00,4939.0,Loan Payment,9.0,Very satisfied,2
4125,475,2023-06-21 20:00:00,4939.0,Loan Payment,7.0,Unsatisfactory,10
4126,853,2023-06-21 21:00:00,275.0,Investment,8.0,Good service,10
4126,853,2023-06-21 21:00:00,275.0,Investment,9.0,Very satisfied,7
4127,600,2023-06-21 22:00:00,3233.0,Bill Payment,4.0,Excellent,8
4127,600,2023-06-21 22:00:00,3233.0,Bill Payment,3.0,Good service,3
4127,600,2023-06-21 22:00:00,3233.0,Bill Payment,5.0,Needs improvement,3
4127,600,2023-06-21 22:00:00,3233.0,Bill Payment,5.0,Needs improvement,10
4128,463,2023-06-21 23:00:00,964.0,Loan Payment,5.0,Unsatisfactory,7
4128,463,2023-06-21 23:00:00,964.0,Loan Payment,2.0,Unsatisfactory,8
4128,463,2023-06-21 23:00:00,964.0,Loan Payment,7.0,Good service,1
4128,463,2023-06-21 23:00:00,964.0,Loan Payment,10.0,Unsatisfactory,8
4128,463,2023-06-21 23:00:00,964.0,Loan Payment,6.0,Unsatisfactory,9
4128,463,2023-06-21 23:00:00,964.0,Loan Payment,9.0,Needs improvement,2
4128,463,2023-06-21 23:00:00,964.0,Loan Payment,9.0,Unsatisfactory,7
4129,483,2023-06-22 00:00:00,1359.0,Purchase,10.0,Needs improvement,5
4129,483,2023-06-22 00:00:00,1359.0,Purchase,8.0,Very satisfied,7
4129,483,2023-06-22 00:00:00,1359.0,Purchase,2.0,Good service,4
4129,483,2023-06-22 00:00:00,1359.0,Purchase,8.0,Good service,6
4130,704,2023-06-22 01:00:00,1584.0,Loan Payment,10.0,Excellent,1
4130,704,2023-06-22 01:00:00,1584.0,Loan Payment,9.0,Good service,1
4130,704,2023-06-22 01:00:00,1584.0,Loan Payment,6.0,Needs improvement,6
4130,704,2023-06-22 01:00:00,1584.0,Loan Payment,6.0,Needs improvement,10
4131,153,2023-06-22 02:00:00,2233.0,Investment,5.0,Good service,9
4131,153,2023-06-22 02:00:00,2233.0,Investment,6.0,Very satisfied,8
4131,153,2023-06-22 02:00:00,2233.0,Investment,8.0,Needs improvement,4
4131,153,2023-06-22 02:00:00,2233.0,Investment,10.0,Excellent,6
4131,153,2023-06-22 02:00:00,2233.0,Investment,3.0,Excellent,9
4131,153,2023-06-22 02:00:00,2233.0,Investment,1.0,Excellent,10
4132,823,2023-06-22 03:00:00,3841.0,Investment,8.0,Unsatisfactory,4
4132,823,2023-06-22 03:00:00,3841.0,Investment,2.0,Very satisfied,9
4132,823,2023-06-22 03:00:00,3841.0,Investment,4.0,Very satisfied,6
4133,649,2023-06-22 04:00:00,3265.0,Investment,10.0,Unsatisfactory,2
4133,649,2023-06-22 04:00:00,3265.0,Investment,5.0,Good service,8
4133,649,2023-06-22 04:00:00,3265.0,Investment,1.0,Good service,2
4133,649,2023-06-22 04:00:00,3265.0,Investment,6.0,Needs improvement,8
4133,649,2023-06-22 04:00:00,3265.0,Investment,9.0,Very satisfied,3
4133,649,2023-06-22 04:00:00,3265.0,Investment,6.0,Very satisfied,9
4133,649,2023-06-22 04:00:00,3265.0,Investment,6.0,Needs improvement,6
4133,649,2023-06-22 04:00:00,3265.0,Investment,7.0,Good service,9
4133,649,2023-06-22 04:00:00,3265.0,Investment,1.0,Needs improvement,2
4133,649,2023-06-22 04:00:00,3265.0,Investment,6.0,Very satisfied,1
4133,649,2023-06-22 04:00:00,3265.0,Investment,4.0,Very satisfied,1
4134,785,2023-06-22 05:00:00,1068.0,Purchase,8.0,Needs improvement,5
4134,785,2023-06-22 05:00:00,1068.0,Purchase,2.0,Excellent,6
4134,785,2023-06-22 05:00:00,1068.0,Purchase,9.0,Excellent,5
4134,785,2023-06-22 05:00:00,1068.0,Purchase,9.0,Good service,10
4135,149,2023-06-22 06:00:00,1967.0,Investment,5.0,Good service,5
4135,149,2023-06-22 06:00:00,1967.0,Investment,2.0,Excellent,5
4135,149,2023-06-22 06:00:00,1967.0,Investment,6.0,Good service,2
4135,149,2023-06-22 06:00:00,1967.0,Investment,6.0,Very satisfied,10
4136,188,2023-06-22 07:00:00,4954.0,Bill Payment,8.0,Good service,1
4136,188,2023-06-22 07:00:00,4954.0,Bill Payment,5.0,Unsatisfactory,10
4136,188,2023-06-22 07:00:00,4954.0,Bill Payment,4.0,Needs improvement,2
4136,188,2023-06-22 07:00:00,4954.0,Bill Payment,3.0,Excellent,4
4136,188,2023-06-22 07:00:00,4954.0,Bill Payment,7.0,Very satisfied,1
4137,653,2023-06-22 08:00:00,3157.0,Purchase,7.0,Needs improvement,7
4137,653,2023-06-22 08:00:00,3157.0,Purchase,6.0,Needs improvement,3
4137,653,2023-06-22 08:00:00,3157.0,Purchase,6.0,Good service,7
4137,653,2023-06-22 08:00:00,3157.0,Purchase,5.0,Good service,5
4137,653,2023-06-22 08:00:00,3157.0,Purchase,2.0,Good service,10
4137,653,2023-06-22 08:00:00,3157.0,Purchase,7.0,Unsatisfactory,10
4137,653,2023-06-22 08:00:00,3157.0,Purchase,9.0,Good service,7
4137,653,2023-06-22 08:00:00,3157.0,Purchase,9.0,Good service,8
4138,131,2023-06-22 09:00:00,2529.0,Loan Payment,8.0,Needs improvement,7
4138,131,2023-06-22 09:00:00,2529.0,Loan Payment,4.0,Good service,7
4138,131,2023-06-22 09:00:00,2529.0,Loan Payment,6.0,Needs improvement,7
4138,131,2023-06-22 09:00:00,2529.0,Loan Payment,8.0,Needs improvement,8
4138,131,2023-06-22 09:00:00,2529.0,Loan Payment,4.0,Needs improvement,9
4138,131,2023-06-22 09:00:00,2529.0,Loan Payment,4.0,Unsatisfactory,5
4139,452,2023-06-22 10:00:00,3663.0,Investment,7.0,Needs improvement,4
4139,452,2023-06-22 10:00:00,3663.0,Investment,4.0,Needs improvement,3
4139,452,2023-06-22 10:00:00,3663.0,Investment,8.0,Unsatisfactory,1
4139,452,2023-06-22 10:00:00,3663.0,Investment,6.0,Very satisfied,8
4140,516,2023-06-22 11:00:00,2580.0,Bill Payment,7.0,Good service,5
4140,516,2023-06-22 11:00:00,2580.0,Bill Payment,7.0,Unsatisfactory,2
4140,516,2023-06-22 11:00:00,2580.0,Bill Payment,1.0,Needs improvement,3
4141,491,2023-06-22 12:00:00,2937.0,Bill Payment,4.0,Very satisfied,4
4141,491,2023-06-22 12:00:00,2937.0,Bill Payment,9.0,Unsatisfactory,10
4141,491,2023-06-22 12:00:00,2937.0,Bill Payment,4.0,Needs improvement,1
4141,491,2023-06-22 12:00:00,2937.0,Bill Payment,3.0,Good service,10
4141,491,2023-06-22 12:00:00,2937.0,Bill Payment,3.0,Good service,5
4141,491,2023-06-22 12:00:00,2937.0,Bill Payment,6.0,Very satisfied,7
4141,491,2023-06-22 12:00:00,2937.0,Bill Payment,2.0,Needs improvement,9
4141,491,2023-06-22 12:00:00,2937.0,Bill Payment,9.0,Excellent,5
4142,476,2023-06-22 13:00:00,3897.0,Purchase,10.0,Good service,1
4142,476,2023-06-22 13:00:00,3897.0,Purchase,2.0,Very satisfied,8
4142,476,2023-06-22 13:00:00,3897.0,Purchase,7.0,Very satisfied,7
4142,476,2023-06-22 13:00:00,3897.0,Purchase,8.0,Excellent,2
4142,476,2023-06-22 13:00:00,3897.0,Purchase,4.0,Very satisfied,9
4142,476,2023-06-22 13:00:00,3897.0,Purchase,4.0,Needs improvement,9
4143,263,2023-06-22 14:00:00,897.0,Bill Payment,9.0,Very satisfied,6
4143,263,2023-06-22 14:00:00,897.0,Bill Payment,5.0,Very satisfied,9
4144,538,2023-06-22 15:00:00,754.0,Purchase,6.0,Unsatisfactory,2
4144,538,2023-06-22 15:00:00,754.0,Purchase,10.0,Good service,5
4144,538,2023-06-22 15:00:00,754.0,Purchase,10.0,Very satisfied,1
4144,538,2023-06-22 15:00:00,754.0,Purchase,5.0,Very satisfied,6
4144,538,2023-06-22 15:00:00,754.0,Purchase,4.0,Good service,4
4144,538,2023-06-22 15:00:00,754.0,Purchase,4.0,Excellent,5
4145,459,2023-06-22 16:00:00,3524.0,Purchase,4.0,Needs improvement,4
4145,459,2023-06-22 16:00:00,3524.0,Purchase,7.0,Unsatisfactory,2
4145,459,2023-06-22 16:00:00,3524.0,Purchase,3.0,Needs improvement,1
4145,459,2023-06-22 16:00:00,3524.0,Purchase,2.0,Good service,7
4146,536,2023-06-22 17:00:00,2940.0,Purchase,4.0,Excellent,7
4146,536,2023-06-22 17:00:00,2940.0,Purchase,1.0,Good service,4
4146,536,2023-06-22 17:00:00,2940.0,Purchase,9.0,Good service,6
4146,536,2023-06-22 17:00:00,2940.0,Purchase,2.0,Good service,4
4146,536,2023-06-22 17:00:00,2940.0,Purchase,7.0,Very satisfied,3
4146,536,2023-06-22 17:00:00,2940.0,Purchase,2.0,Good service,7
4147,778,2023-06-22 18:00:00,2689.0,Loan Payment,3.0,Needs improvement,6
4147,778,2023-06-22 18:00:00,2689.0,Loan Payment,3.0,Good service,5
4147,778,2023-06-22 18:00:00,2689.0,Loan Payment,3.0,Needs improvement,7
4147,778,2023-06-22 18:00:00,2689.0,Loan Payment,1.0,Very satisfied,6
4147,778,2023-06-22 18:00:00,2689.0,Loan Payment,7.0,Very satisfied,6
4148,741,2023-06-22 19:00:00,185.0,Loan Payment,7.0,Good service,9
4148,741,2023-06-22 19:00:00,185.0,Loan Payment,9.0,Unsatisfactory,6
4149,781,2023-06-22 20:00:00,575.0,Bill Payment,2.0,Needs improvement,6
4149,781,2023-06-22 20:00:00,575.0,Bill Payment,3.0,Good service,8
4149,781,2023-06-22 20:00:00,575.0,Bill Payment,6.0,Good service,2
4149,781,2023-06-22 20:00:00,575.0,Bill Payment,9.0,Very satisfied,3
4149,781,2023-06-22 20:00:00,575.0,Bill Payment,7.0,Good service,9
4150,637,2023-06-22 21:00:00,3227.0,Loan Payment,1.0,Very satisfied,6
4150,637,2023-06-22 21:00:00,3227.0,Loan Payment,3.0,Unsatisfactory,4
4150,637,2023-06-22 21:00:00,3227.0,Loan Payment,8.0,Needs improvement,3
4150,637,2023-06-22 21:00:00,3227.0,Loan Payment,9.0,Unsatisfactory,2
4150,637,2023-06-22 21:00:00,3227.0,Loan Payment,8.0,Unsatisfactory,9
4150,637,2023-06-22 21:00:00,3227.0,Loan Payment,9.0,Unsatisfactory,10
4150,637,2023-06-22 21:00:00,3227.0,Loan Payment,8.0,Needs improvement,9
4150,637,2023-06-22 21:00:00,3227.0,Loan Payment,3.0,Good service,10
4150,637,2023-06-22 21:00:00,3227.0,Loan Payment,5.0,Good service,9
4150,637,2023-06-22 21:00:00,3227.0,Loan Payment,4.0,Needs improvement,9
4151,684,2023-06-22 22:00:00,4367.0,Purchase,5.0,Very satisfied,5
4151,684,2023-06-22 22:00:00,4367.0,Purchase,9.0,Good service,1
4151,684,2023-06-22 22:00:00,4367.0,Purchase,4.0,Unsatisfactory,6
4151,684,2023-06-22 22:00:00,4367.0,Purchase,7.0,Very satisfied,3
4152,746,2023-06-22 23:00:00,4636.0,Purchase,4.0,Very satisfied,9
4152,746,2023-06-22 23:00:00,4636.0,Purchase,5.0,Very satisfied,8
4152,746,2023-06-22 23:00:00,4636.0,Purchase,8.0,Very satisfied,10
4152,746,2023-06-22 23:00:00,4636.0,Purchase,1.0,Unsatisfactory,8
4153,295,2023-06-23 00:00:00,1404.0,Loan Payment,1.0,Excellent,9
4153,295,2023-06-23 00:00:00,1404.0,Loan Payment,9.0,Very satisfied,2
4154,915,2023-06-23 01:00:00,1230.0,Bill Payment,5.0,Excellent,1
4154,915,2023-06-23 01:00:00,1230.0,Bill Payment,4.0,Excellent,9
4154,915,2023-06-23 01:00:00,1230.0,Bill Payment,2.0,Unsatisfactory,9
4154,915,2023-06-23 01:00:00,1230.0,Bill Payment,6.0,Needs improvement,4
4154,915,2023-06-23 01:00:00,1230.0,Bill Payment,10.0,Needs improvement,2
4154,915,2023-06-23 01:00:00,1230.0,Bill Payment,1.0,Unsatisfactory,6
4155,435,2023-06-23 02:00:00,957.0,Purchase,4.0,Very satisfied,3
4155,435,2023-06-23 02:00:00,957.0,Purchase,10.0,Very satisfied,9
4155,435,2023-06-23 02:00:00,957.0,Purchase,1.0,Needs improvement,4
4155,435,2023-06-23 02:00:00,957.0,Purchase,5.0,Needs improvement,1
4155,435,2023-06-23 02:00:00,957.0,Purchase,4.0,Excellent,7
4155,435,2023-06-23 02:00:00,957.0,Purchase,6.0,Very satisfied,10
4155,435,2023-06-23 02:00:00,957.0,Purchase,6.0,Unsatisfactory,7
4156,275,2023-06-23 03:00:00,594.0,Loan Payment,5.0,Unsatisfactory,8
4156,275,2023-06-23 03:00:00,594.0,Loan Payment,2.0,Very satisfied,5
4156,275,2023-06-23 03:00:00,594.0,Loan Payment,4.0,Needs improvement,9
4156,275,2023-06-23 03:00:00,594.0,Loan Payment,3.0,Good service,1
4156,275,2023-06-23 03:00:00,594.0,Loan Payment,1.0,Unsatisfactory,4
4157,588,2023-06-23 04:00:00,2872.0,Investment,2.0,Good service,7
4157,588,2023-06-23 04:00:00,2872.0,Investment,9.0,Very satisfied,7
4157,588,2023-06-23 04:00:00,2872.0,Investment,4.0,Good service,9
4158,308,2023-06-23 05:00:00,1630.0,Bill Payment,1.0,Unsatisfactory,5
4158,308,2023-06-23 05:00:00,1630.0,Bill Payment,2.0,Very satisfied,1
4158,308,2023-06-23 05:00:00,1630.0,Bill Payment,2.0,Unsatisfactory,10
4159,726,2023-06-23 06:00:00,3365.0,Bill Payment,3.0,Good service,7
4159,726,2023-06-23 06:00:00,3365.0,Bill Payment,3.0,Very satisfied,7
4159,726,2023-06-23 06:00:00,3365.0,Bill Payment,9.0,Good service,3
4160,943,2023-06-23 07:00:00,2359.0,Bill Payment,8.0,Very satisfied,1
4160,943,2023-06-23 07:00:00,2359.0,Bill Payment,6.0,Good service,7
4160,943,2023-06-23 07:00:00,2359.0,Bill Payment,5.0,Needs improvement,5
4161,997,2023-06-23 08:00:00,3201.0,Investment,2.0,Good service,4
4161,997,2023-06-23 08:00:00,3201.0,Investment,8.0,Needs improvement,5
4161,997,2023-06-23 08:00:00,3201.0,Investment,3.0,Very satisfied,8
4161,997,2023-06-23 08:00:00,3201.0,Investment,5.0,Unsatisfactory,10
4161,997,2023-06-23 08:00:00,3201.0,Investment,10.0,Needs improvement,10
4162,376,2023-06-23 09:00:00,3217.0,Purchase,7.0,Very satisfied,9
4162,376,2023-06-23 09:00:00,3217.0,Purchase,6.0,Unsatisfactory,3
4162,376,2023-06-23 09:00:00,3217.0,Purchase,5.0,Very satisfied,10
4162,376,2023-06-23 09:00:00,3217.0,Purchase,5.0,Very satisfied,8
4163,158,2023-06-23 10:00:00,2586.0,Bill Payment,5.0,Very satisfied,4
4163,158,2023-06-23 10:00:00,2586.0,Bill Payment,2.0,Unsatisfactory,6
4163,158,2023-06-23 10:00:00,2586.0,Bill Payment,3.0,Needs improvement,1
4163,158,2023-06-23 10:00:00,2586.0,Bill Payment,4.0,Very satisfied,6
4163,158,2023-06-23 10:00:00,2586.0,Bill Payment,7.0,Good service,2
4164,814,2023-06-23 11:00:00,541.0,Loan Payment,3.0,Very satisfied,5
4164,814,2023-06-23 11:00:00,541.0,Loan Payment,6.0,Needs improvement,4
4164,814,2023-06-23 11:00:00,541.0,Loan Payment,7.0,Very satisfied,7
4164,814,2023-06-23 11:00:00,541.0,Loan Payment,10.0,Needs improvement,2
4164,814,2023-06-23 11:00:00,541.0,Loan Payment,4.0,Unsatisfactory,4
4165,204,2023-06-23 12:00:00,1241.0,Bill Payment,7.0,Good service,3
4165,204,2023-06-23 12:00:00,1241.0,Bill Payment,4.0,Good service,4
4165,204,2023-06-23 12:00:00,1241.0,Bill Payment,7.0,Needs improvement,8
4165,204,2023-06-23 12:00:00,1241.0,Bill Payment,7.0,Good service,7
4165,204,2023-06-23 12:00:00,1241.0,Bill Payment,5.0,Very satisfied,6
4165,204,2023-06-23 12:00:00,1241.0,Bill Payment,7.0,Very satisfied,10
4165,204,2023-06-23 12:00:00,1241.0,Bill Payment,3.0,Needs improvement,7
4165,204,2023-06-23 12:00:00,1241.0,Bill Payment,10.0,Unsatisfactory,8
4165,204,2023-06-23 12:00:00,1241.0,Bill Payment,6.0,Needs improvement,2
4166,989,2023-06-23 13:00:00,2003.0,Loan Payment,1.0,Unsatisfactory,1
4166,989,2023-06-23 13:00:00,2003.0,Loan Payment,8.0,Very satisfied,10
4166,989,2023-06-23 13:00:00,2003.0,Loan Payment,6.0,Unsatisfactory,6
4166,989,2023-06-23 13:00:00,2003.0,Loan Payment,6.0,Excellent,9
4166,989,2023-06-23 13:00:00,2003.0,Loan Payment,2.0,Very satisfied,10
4167,661,2023-06-23 14:00:00,1707.0,Bill Payment,10.0,Unsatisfactory,4
4167,661,2023-06-23 14:00:00,1707.0,Bill Payment,6.0,Very satisfied,4
4167,661,2023-06-23 14:00:00,1707.0,Bill Payment,5.0,Good service,7
4167,661,2023-06-23 14:00:00,1707.0,Bill Payment,3.0,Needs improvement,4
4168,75,2023-06-23 15:00:00,3380.0,Loan Payment,7.0,Needs improvement,6
4168,75,2023-06-23 15:00:00,3380.0,Loan Payment,4.0,Very satisfied,4
